Species,longitude,latitude
Helianthus grosseserratus,-92.77,38.03
Helianthus grosseserratus,-92.72,44.41
Helianthus grosseserratus,-92.64,31.94
Helianthus grosseserratus,-92.6,40.19
Helianthus grosseserratus,-92.59,37.66
Helianthus grosseserratus,-92.56,39.83
Helianthus grosseserratus,-92.54,31.19
Helianthus grosseserratus,-92.52,40.47
Helianthus grosseserratus,-92.52,36.95
Helianthus grosseserratus,-92.51,47.58
Helianthus grosseserratus,-92.49,39.44
Helianthus grosseserratus,-92.48,37.27
Helianthus grosseserratus,-92.43,38.22
Helianthus grosseserratus,-92.31,38.99
Helianthus grosseserratus,-92.23,44.29
Helianthus grosseserratus,-92.15,40.14
Helianthus grosseserratus,-92.14,40.45
Helianthus grosseserratus,-92.11,32.1
Helianthus grosseserratus,-92.09,43.68
Helianthus grosseserratus,-92.09,39.8
Helianthus grosseserratus,-91.93,34.28
Helianthus grosseserratus,-91.92,38.84
Helianthus grosseserratus,-94.7,40.74
Helianthus grosseserratus,-94.7,34.9
Helianthus grosseserratus,-94.7,41.02
Helianthus grosseserratus,-94.41,39.89
Helianthus grosseserratus,-94.54,43.68
Helianthus grosseserratus,-94.5,41.68
Helianthus grosseserratus,-94.48,41.33
Helianthus grosseserratus,-94.34,38.26
Helianthus grosseserratus,-94.42,39.32
Helianthus grosseserratus,-94.42,40.48
Helianthus grosseserratus,-94.41,40.21
Helianthus grosseserratus,-94.4,39.61
Helianthus grosseserratus,-94.33,36.91
Helianthus grosseserratus,-94.35,38.65
Helianthus grosseserratus,-94.34,36.63
Helianthus grosseserratus,-94.27,35.2
Helianthus grosseserratus,-94.27,44.82
Helianthus grosseserratus,-94.26,36.34
Helianthus grosseserratus,-94.25,41.03
Helianthus grosseserratus,-94.24,40.74
Helianthus grosseserratus,-94.18,42.43
Helianthus grosseserratus,-94.07,46.49
Helianthus grosseserratus,-94.06,44.04
Helianthus grosseserratus,-94.02,41.33
Helianthus grosseserratus,-94,39.31
Helianthus grosseserratus,-93.99,40.35
Helianthus grosseserratus,-93.99,34.08
Helianthus grosseserratus,-93.98,39.66
Helianthus grosseserratus,-93.97,39.96
Helianthus grosseserratus,-93.89,35.51
Helianthus grosseserratus,-93.88,32.58
Helianthus grosseserratus,-93.85,37.73
Helianthus grosseserratus,-93.83,37.11
Helianthus grosseserratus,-93.81,38.75
Helianthus grosseserratus,-93.8,39.07
Helianthus grosseserratus,-93.79,38.39
Helianthus grosseserratus,-93.77,38.04
Helianthus grosseserratus,-93.74,32.06
Helianthus grosseserratus,-93.73,44.37
Helianthus grosseserratus,-93.63,45.93
Helianthus grosseserratus,-93.59,44.02
Helianthus grosseserratus,-93.57,40.11
Helianthus grosseserratus,-93.57,40.42
Helianthus grosseserratus,-93.55,39.78
Helianthus grosseserratus,-93.53,44.65
Helianthus grosseserratus,-93.48,45.01
Helianthus grosseserratus,-93.47,42.04
Helianthus grosseserratus,-93.35,43.67
Helianthus grosseserratus,-96.77,39
Helianthus grosseserratus,-96.73,39.29
Helianthus grosseserratus,-96.69,40.78
Helianthus grosseserratus,-96.65,38.69
Helianthus grosseserratus,-96.65,42.83
Helianthus grosseserratus,-96.56,42.39
Helianthus grosseserratus,-96.49,46.9
Helianthus grosseserratus,-96.4,47.77
Helianthus grosseserratus,-96.38,35.91
Helianthus grosseserratus,-96.34,39.38
Helianthus grosseserratus,-96.27,44.41
Helianthus grosseserratus,-96.27,40.4
Helianthus grosseserratus,-96.26,44.02
Helianthus grosseserratus,-96.24,37.88
Helianthus grosseserratus,-96.22,41.53
Helianthus grosseserratus,-96.2,38.96
Helianthus grosseserratus,-96.18,43.08
Helianthus grosseserratus,-96.16,38.46
Helianthus grosseserratus,-96.14,40.91
Helianthus grosseserratus,-96.09,47.87
Helianthus grosseserratus,-96.01,45.93
Helianthus grosseserratus,-95.94,36.12
Helianthus grosseserratus,-95.85,40.39
Helianthus grosseserratus,-95.85,44.41
Helianthus grosseserratus,-95.83,41.69
Helianthus grosseserratus,-95.82,48.76
Helianthus grosseserratus,-95.79,39.41
Helianthus grosseserratus,-95.76,37.89
Helianthus grosseserratus,-95.76,39.04
Helianthus grosseserratus,-95.75,37.56
Helianthus grosseserratus,-95.74,37.19
Helianthus grosseserratus,-95.73,38.24
Helianthus grosseserratus,-95.71,38.65
Helianthus grosseserratus,-95.69,45.28
Helianthus grosseserratus,-95.62,41.03
Helianthus grosseserratus,-95.57,39.83
Helianthus grosseserratus,-95.57,30.74
Helianthus grosseserratus,-95.45,45.59
Helianthus grosseserratus,-95.44,40.43
Helianthus grosseserratus,-95.38,39.24
Helianthus grosseserratus,-95.37,47.58
Helianthus grosseserratus,-95.3,37.88
Helianthus grosseserratus,-95.29,38.22
Helianthus grosseserratus,-95.29,38.9
Helianthus grosseserratus,-95.28,38.56
Helianthus grosseserratus,-95.25,44.4
Helianthus grosseserratus,-95.24,36.3
Helianthus grosseserratus,-95.18,44.01
Helianthus grosseserratus,-95.22,40.1
Helianthus grosseserratus,-95.2,43.39
Helianthus grosseserratus,-95.15,39.79
Helianthus grosseserratus,-95.04,39.19
Helianthus grosseserratus,-94.93,41.33
Helianthus grosseserratus,-94.96,44.72
Helianthus grosseserratus,-94.9,41.68
Helianthus grosseserratus,-94.9,46.07
Helianthus grosseserratus,-94.88,40.36
Helianthus grosseserratus,-94.85,37.51
Helianthus grosseserratus,-94.85,37.86
Helianthus grosseserratus,-94.85,37.17
Helianthus grosseserratus,-94.83,38.57
Helianthus grosseserratus,-94.82,38.88
Helianthus grosseserratus,-94.81,36.39
Helianthus grosseserratus,-94.81,39.66
Helianthus grosseserratus,-94.8,39.99
Helianthus grosseserratus,-94.8,36.84
Helianthus grosseserratus,-105.64,36.58
Helianthus grosseserratus,-103.8,44.35
Helianthus grosseserratus,-120.78,45.87
Helianthus grosseserratus,-72.69,40.94
Helianthus grosseserratus,-72.64,42.14
Helianthus grosseserratus,-101.9,34.96
Helianthus grosseserratus,-101.07,42.57
Helianthus grosseserratus,-100.51,41.85
Helianthus grosseserratus,-99.92,42.35
Helianthus grosseserratus,-99.73,41.39
Helianthus grosseserratus,-99.72,42.88
Helianthus grosseserratus,-99.07,40.86
Helianthus grosseserratus,-98.98,41.56
Helianthus grosseserratus,-98.78,42.46
Helianthus grosseserratus,-98.52,29.45
Helianthus grosseserratus,-98.5,40.18
Helianthus grosseserratus,-98.5,40.87
Helianthus grosseserratus,-98.02,40.88
Helianthus grosseserratus,-97.99,41.4
Helianthus grosseserratus,-97.89,42.63
Helianthus grosseserratus,-97.65,38.79
Helianthus grosseserratus,-97.64,39.49
Helianthus grosseserratus,-97.63,46.11
Helianthus grosseserratus,-97.58,45.74
Helianthus grosseserratus,-97.51,41.58
Helianthus grosseserratus,-97.49,37.24
Helianthus grosseserratus,-97.48,29.47
Helianthus grosseserratus,-97.32,35.21
Helianthus grosseserratus,-97.2,44.97
Helianthus grosseserratus,-97.18,44.68
Helianthus grosseserratus,-97.14,40.18
Helianthus grosseserratus,-97.13,41.23
Helianthus grosseserratus,-97.13,40.52
Helianthus grosseserratus,-97.1,39.78
Helianthus grosseserratus,-96.98,42.91
Helianthus grosseserratus,-96.84,37.23
Helianthus grosseserratus,-96.84,37.77
Helianthus grosseserratus,-117.4,47.62
Helianthus grosseserratus,-91.8,32.82
Helianthus grosseserratus,-91.73,40.41
Helianthus grosseserratus,-91.38,34.29
Helianthus grosseserratus,-90.96,39.06
Helianthus grosseserratus,-90.75,39.96
Helianthus grosseserratus,-90.68,40.46
Helianthus grosseserratus,-90.67,38.78
Helianthus grosseserratus,-90.25,39.97
Helianthus grosseserratus,-90.21,40.93
Helianthus grosseserratus,-89.77,40.79
Helianthus grosseserratus,-89.67,42.35
Helianthus grosseserratus,-89.61,42.68
Helianthus grosseserratus,-89.48,39.23
Helianthus grosseserratus,-89.42,38.61
Helianthus grosseserratus,-89.42,38.35
Helianthus grosseserratus,-89.33,43.47
Helianthus grosseserratus,-89.3,41.2
Helianthus grosseserratus,-89.26,29.92
Helianthus grosseserratus,-89.08,42.67
Helianthus grosseserratus,-88.84,40.49
Helianthus grosseserratus,-88.63,39.64
Helianthus grosseserratus,-88.54,42.67
Helianthus grosseserratus,-88.48,38.75
Helianthus grosseserratus,-88.31,43.02
Helianthus grosseserratus,-88.22,39.77
Helianthus grosseserratus,-88.09,41.85
Helianthus grosseserratus,-88.05,38.42
Helianthus grosseserratus,-87.99,45.35
Helianthus grosseserratus,-87.86,41.14
Helianthus grosseserratus,-82.48,39.49
Helianthus grosseserratus,-86.06,40.31
Helianthus grosseserratus,-86.04,38.91
Helianthus grosseserratus,-86.02,45.11
Helianthus grosseserratus,-86,41.92
Helianthus grosseserratus,-85.91,38.32
Helianthus grosseserratus,-85.88,37.31
Helianthus grosseserratus,-85.7,37.97
Helianthus grosseserratus,-85.66,38.19
Helianthus grosseserratus,-85.65,40.52
Helianthus grosseserratus,-85.46,35.7
Helianthus grosseserratus,-85.42,41.4
Helianthus grosseserratus,-85.4,39.93
Helianthus grosseserratus,-85.21,40.74
Helianthus grosseserratus,-85.18,37.75
Helianthus grosseserratus,-85.01,39.86
Helianthus grosseserratus,-85,40.43
Helianthus grosseserratus,-84.87,38.23
Helianthus grosseserratus,-84.82,35.5
Helianthus grosseserratus,-84.73,38.97
Helianthus grosseserratus,-84.55,37.63
Helianthus grosseserratus,-84.51,36.44
Helianthus grosseserratus,-84.46,38.04
Helianthus grosseserratus,-89.94,43.43
Helianthus grosseserratus,-89.93,42.06
Helianthus grosseserratus,-89.93,39.27
Helianthus grosseserratus,-89.91,40.24
Helianthus grosseserratus,-89.91,41.75
Helianthus grosseserratus,-89.9,38.83
Helianthus grosseserratus,-89.9,35.18
Helianthus grosseserratus,-89.82,38.06
Helianthus grosseserratus,-89.8,41.1
Helianthus grosseserratus,-89.79,40.02
Helianthus grosseserratus,-89.66,39.76
Helianthus grosseserratus,-89.53,41.4
Helianthus grosseserratus,-89.44,38.89
Helianthus grosseserratus,-89.42,43.07
Helianthus grosseserratus,-89.38,37.79
Helianthus grosseserratus,-89.37,38.08
Helianthus grosseserratus,-89.37,40.13
Helianthus grosseserratus,-89.34,41.03
Helianthus grosseserratus,-89.32,42.04
Helianthus grosseserratus,-89.3,41.75
Helianthus grosseserratus,-89.25,37.48
Helianthus grosseserratus,-89.21,40.79
Helianthus grosseserratus,-89.16,42.34
Helianthus grosseserratus,-89.13,37.22
Helianthus grosseserratus,-89.01,37.05
Helianthus grosseserratus,-88.98,36.86
Helianthus grosseserratus,-88.93,37.99
Helianthus grosseserratus,-88.92,38.3
Helianthus grosseserratus,-88.92,38.65
Helianthus grosseserratus,-88.9,40.18
Helianthus grosseserratus,-88.88,37.46
Helianthus grosseserratus,-88.77,43.01
Helianthus grosseserratus,-88.77,41.89
Helianthus grosseserratus,-88.71,37.05
Helianthus grosseserratus,-88.71,37.22
Helianthus grosseserratus,-88.7,43.42
Helianthus grosseserratus,-84.37,42.6
Helianthus grosseserratus,-84.33,38.44
Helianthus grosseserratus,-84.29,39.75
Helianthus grosseserratus,-84.28,37.72
Helianthus grosseserratus,-84.22,40.56
Helianthus grosseserratus,-84.15,39.05
Helianthus grosseserratus,-84.11,40.77
Helianthus grosseserratus,-84.07,41.9
Helianthus grosseserratus,-83.91,42.6
Helianthus grosseserratus,-83.84,42.25
Helianthus grosseserratus,-83.8,39.43
Helianthus grosseserratus,-83.77,40.13
Helianthus grosseserratus,-83.62,41.36
Helianthus grosseserratus,-87.46,39.85
Helianthus grosseserratus,-87.44,42.33
Helianthus grosseserratus,-87.42,42.58
Helianthus grosseserratus,-87.42,38.69
Helianthus grosseserratus,-87.42,39.09
Helianthus grosseserratus,-87.41,42.75
Helianthus grosseserratus,-87.4,40.96
Helianthus grosseserratus,-87.39,39.43
Helianthus grosseserratus,-87.38,40.35
Helianthus grosseserratus,-87.37,41.47
Helianthus grosseserratus,-87.32,40.61
Helianthus grosseserratus,-87.23,40.12
Helianthus grosseserratus,-87.2,39.77
Helianthus grosseserratus,-87.12,39.39
Helianthus grosseserratus,-87.07,38.69
Helianthus grosseserratus,-87.07,41.51
Helianthus grosseserratus,-87.01,39.05
Helianthus grosseserratus,-86.89,40.04
Helianthus grosseserratus,-86.87,38.37
Helianthus grosseserratus,-86.86,40.75
Helianthus grosseserratus,-86.69,41.05
Helianthus grosseserratus,-86.57,40.58
Helianthus grosseserratus,-86.49,44.65
Helianthus grosseserratus,-86.49,38.55
Helianthus grosseserratus,-86.48,40.31
Helianthus grosseserratus,-86.47,40.05
Helianthus grosseserratus,-86.36,40.75
Helianthus grosseserratus,-86.29,41.62
Helianthus grosseserratus,-86.27,41.05
Helianthus grosseserratus,-86.14,39.78
Helianthus grosseserratus,-86.11,40.48
Helianthus grosseserratus,-88.59,39.05
Helianthus grosseserratus,-88.59,40.01
Helianthus grosseserratus,-88.54,38.09
Helianthus grosseserratus,-88.45,35.97
Helianthus grosseserratus,-88.45,42.32
Helianthus grosseserratus,-88.43,38.43
Helianthus grosseserratus,-88.43,41.59
Helianthus grosseserratus,-88.43,41.94
Helianthus grosseserratus,-88.4,41.29
Helianthus grosseserratus,-88.39,35.65
Helianthus grosseserratus,-88.36,37.21
Helianthus grosseserratus,-88.33,36.88
Helianthus grosseserratus,-88.24,39.27
Helianthus grosseserratus,-88.22,40.59
Helianthus grosseserratus,-88.22,39.51
Helianthus grosseserratus,-88.2,40.14
Helianthus grosseserratus,-88.15,39
Helianthus grosseserratus,-88.09,38.71
Helianthus grosseserratus,-87.98,41.45
Helianthus grosseserratus,-88,44.47
Helianthus grosseserratus,-87.87,38.03
Helianthus grosseserratus,-87.84,38.45
Helianthus grosseserratus,-87.83,40.75
Helianthus grosseserratus,-87.79,39.33
Helianthus grosseserratus,-87.76,39
Helianthus grosseserratus,-87.75,39.68
Helianthus grosseserratus,-87.73,43.75
Helianthus grosseserratus,-87.73,38.72
Helianthus grosseserratus,-87.73,40.19
Helianthus grosseserratus,-87.65,41.89
Helianthus grosseserratus,-87.49,36.89
Helianthus grosseserratus,-83.27,36.22
Helianthus grosseserratus,-83.26,42.28
Helianthus grosseserratus,-83.17,40.59
Helianthus grosseserratus,-83.05,39.65
Helianthus grosseserratus,-83.01,39.97
Helianthus grosseserratus,-82.92,40.85
Helianthus grosseserratus,-69.14,44.51
Helianthus grosseserratus,-73.21,42.38
Helianthus grosseserratus,-71.94,42.31
Helianthus grosseserratus,-71.72,42.91
Helianthus grosseserratus,-73.86,43.11
Helianthus grosseserratus,-73.85,40.85
Helianthus grosseserratus,-73.84,43.56
Helianthus grosseserratus,-73.84,40.66
Helianthus grosseserratus,-73.37,41.23
Helianthus grosseserratus,-73.63,42.25
Helianthus grosseserratus,-71.18,42.17
Helianthus grosseserratus,-72.9,41.35
Helianthus grosseserratus,-72.73,41.81
Helianthus grosseserratus,-71.04,43.29
Helianthus grosseserratus,-70.74,41.99
Helianthus grosseserratus,-70.44,44.97
Helianthus grosseserratus,-79.31,41.84
Helianthus grosseserratus,-79.15,38.17
Helianthus grosseserratus,-79.88,36.99
Helianthus grosseserratus,-79.47,40.31
Helianthus grosseserratus,-79.4,36.82
Helianthus grosseserratus,-80.1,42.12
Helianthus grosseserratus,-78.94,36.77
Helianthus grosseserratus,-80.39,37.17
Helianthus grosseserratus,-80.35,40.68
Helianthus grosseserratus,-94.76,39.12
Helianthus grosseserratus,-94.76,39.38
Helianthus grosseserratus,-94.75,35.5
Helianthus grosseserratus,-94.82,38.88
Helianthus grosseserratus,-83.47,38.84
Helianthus grosseserratus,-83.43,38.21
Helianthus grosseserratus,-83.4,39.9
Helianthus grosseserratus,-83.38,42.66
Helianthus grosseserratus,-83.31,40.84
Helianthus grosseserratus,-91.89,36.77
Helianthus grosseserratus,-91.84,39.21
Helianthus grosseserratus,-91.79,37.87
Helianthus grosseserratus,-91.78,43.98
Helianthus grosseserratus,-91.75,32.41
Helianthus grosseserratus,-91.73,40.08
Helianthus grosseserratus,-91.73,41.33
Helianthus grosseserratus,-91.64,39.81
Helianthus grosseserratus,-91.59,41.67
Helianthus grosseserratus,-91.56,34.83
Helianthus grosseserratus,-91.58,45.98
Helianthus grosseserratus,-91.52,39.55
Helianthus grosseserratus,-91.51,38.44
Helianthus grosseserratus,-91.47,38.94
Helianthus grosseserratus,-91.45,32.79
Helianthus grosseserratus,-91.41,47.52
Helianthus grosseserratus,-81.72,41.76
Helianthus grosseserratus,-81.68,38.83
Helianthus grosseserratus,-80.75,41.91
Helianthus grosseserratus,-79.98,40.47
Helianthus grosseserratus,-81.09,40.29
Helianthus grosseserratus,-81.09,40.58
Helianthus grosseserratus,-81.09,38.03
Helianthus grosseserratus,-80.78,40.77
Helianthus grosseserratus,-81.38,39.02
Helianthus grosseserratus,-81.2,41.17
Helianthus grosseserratus,-81.53,41.12
Helianthus grosseserratus,-81.95,36.75
Helianthus grosseserratus,-76.41,37.7
Helianthus grosseserratus,-74.91,40.57
Helianthus grosseserratus,-74.63,39.47
Helianthus grosseserratus,-75.37,40.21
Helianthus grosseserratus,-75.14,39.72
Helianthus grosseserratus,-77.28,38.83
Helianthus grosseserratus,-77.38,38.59
Helianthus grosseserratus,-75.66,42.91
Helianthus grosseserratus,-75.93,40.41
Helianthus grosseserratus,-75.4,39.92
Helianthus grosseserratus,-73.97,42.59
Helianthus grosseserratus,-74.04,42.82
Helianthus grosseserratus,-74.27,41.95
Helianthus grosseserratus,-74.14,40.56
Helianthus grosseserratus,-75.13,40.01
Helianthus grosseserratus,-78.78,42.75
Helianthus grosseserratus,-78.66,37.01
Helianthus grosseserratus,-78.65,41.43
Helianthus grosseserratus,-78.55,38.02
Helianthus grosseserratus,-78.53,37.57
Helianthus grosseserratus,-78.49,40
Helianthus grosseserratus,-78.24,36.95
Helianthus grosseserratus,-80.29,36.67
Helianthus grosseserratus,-80.33,40.99
Helianthus grosseserratus,-76.2,43.01
Helianthus grosseserratus,-77.48,38.7
Helianthus grosseserratus,-75.75,39.97
Helianthus grosseserratus,-77.64,39.08
Helianthus grosseserratus,-82.42,40.4
Helianthus grosseserratus,-81.89,40.83
Helianthus grosseserratus,-93.24,44.83
Helianthus grosseserratus,-88.88,43.15
Helianthus grosseserratus,-88.74,41.67
Helianthus grosseserratus,-93.32,37.94
Helianthus grosseserratus,-93.34,37.26
Helianthus grosseserratus,-87.48,43.02
Helianthus grosseserratus,-96.79,41.92
Helianthus grosseserratus,-96.78,48.78
Helianthus grosseserratus,-94.03,36.46
Helianthus grosseserratus,-91.19,43.11
Helianthus grosseserratus,-91.19,43.1
Helianthus grosseserratus,-96.33,44.01
Helianthus grosseserratus,-94.36,36.99
Helianthus grosseserratus,-92.93,44.77
Helianthus grosseserratus,-92.92,35.97
Helianthus grosseserratus,-92.84,48.48
Helianthus grosseserratus,-91.35,41.67
Helianthus grosseserratus,-87.03,41.66
Helianthus grosseserratus,-91.15,40.05
Helianthus grosseserratus,-88.23,41.96
Helianthus grosseserratus,-84.38,42.6
Helianthus grosseserratus,-95.31,39.53
Helianthus grosseserratus,-92.15,32.48
Helianthus grosseserratus,-87.63,41.92
Helianthus grosseserratus,-88.05,40.49
Helianthus grosseserratus,-87.81,42.47
Helianthus grosseserratus,-87.53,32.57
Helianthus grosseserratus,-88.49,41.83
Helianthus grosseserratus,-88.17,42.46
